"order_num","title","issue","phase","event","year","slug","url","total_pages","scrape_status","scraped_at","bookmark"
"150","King in Black","5","Reign of X","King in Black","2021","King-in-Black","https://readcomiconline.li/Comic/King-in-Black/Issue-5?quality=hq","25","done","2026-03-09T20:04:06.732480","0"
"151","Excalibur","15","Dawn of X","X of Swords","2020","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-15?quality=hq","26","done","2026-03-09T20:07:53.456479","0"
"152","X of Swords: Destruction","1","Dawn of X","X of Swords","2020","X-Of-Swords-Destruction","https://readcomiconline.li/Comic/X-Of-Swords-Destruction/Full?quality=hq","26","done","2026-03-09T20:07:53.424472","0"
"153","X-Men","16","Reign of X","","2021","X-Men-2019","https://readcomiconline.li/Comic/X-Men-2019/Issue-16?quality=hq","26","done","2026-03-09T22:37:37.263571","0"
"154","S.W.O.R.D.","1","Reign of X","","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-1?quality=hq","25","done","2026-03-09T22:37:38.884434","0"
"155","X-Factor","5","Reign of X","","2021","X-Factor-2020","https://readcomiconline.li/Comic/X-Factor-2020/Issue-5?quality=hq","25","done","2026-03-09T22:38:19.466280","0"
"156","Hellions","7","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-7?quality=hq","25","done","2026-03-09T20:08:17.087581","0"
"157","Hellions","8","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-8?quality=hq","26","done","2026-03-09T20:08:17.665405","0"
"158","Hellions","9","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-9?quality=hq","26","done","2026-03-09T20:08:21.542325","0"
"159","Hellions","10","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-10?quality=hq","26","done","2026-03-09T20:08:19.375625","0"
"160","Hellions","11","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-11?quality=hq","26","done","2026-03-09T20:08:18.923291","0"
"161","New Mutants","14","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-14?quality=hq","28","done","2026-03-09T20:04:05.947279","0"
"162","New Mutants","15","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-15?quality=hq","26","done","2026-03-09T20:08:19.211532","0"
"163","Marauders","16","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-16?quality=hq","35","done","2026-03-09T20:08:31.320619","0"
"164","X-Force","15","Reign of X","","2021","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-15?quality=hq","26","done","2026-03-09T20:08:22.936521","0"
"165","X-Force","16","Reign of X","","2021","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-16?quality=hq","25","done","2026-03-09T20:08:30.512421","0"
"166","Cable","7","Reign of X","","2021","Cable-2020","https://readcomiconline.li/Comic/Cable-2020/Issue-7?quality=hq","23","done","2026-03-09T20:08:49.934355","0"
"167","Cable","8","Reign of X","","2021","Cable-2020","https://readcomiconline.li/Comic/Cable-2020/Issue-8?quality=hq","25","done","2026-03-09T20:08:51.292558","0"
"168","Wolverine","8","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-8?quality=hq","42","done","2026-03-09T20:09:15.570041","0"
"169","Wolverine","9","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-9?quality=hq","26","done","2026-03-09T20:08:52.935705","0"
"170","Wolverine","10","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-10?quality=hq","26","done","2026-03-09T20:08:51.246528","0"
"171","Marauders","17","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-17?quality=hq","38","done","2026-03-09T20:09:12.726430","0"
"172","Excalibur","16","Reign of X","","2021","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-16?quality=hq","25","done","2026-03-09T22:38:24.302145","0"
"173","Excalibur","17","Reign of X","","2021","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-17?quality=hq","26","done","2026-03-09T20:09:13.290401","0"
"174","Excalibur","18","Reign of X","","2021","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-18?quality=hq","26","done","2026-03-09T20:09:02.211135","0"
"175","Excalibur","19","Reign of X","","2021","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-19?quality=hq","28","done","2026-03-09T20:09:26.860390","0"
"176","Excalibur","20","Reign of X","","2021","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-20?quality=hq","26","done","2026-03-09T20:09:26.128963","0"
"177","X-Factor","6","Reign of X","","2021","X-Factor-2020","https://readcomiconline.li/Comic/X-Factor-2020/Issue-6?quality=hq","39","done","2026-03-09T20:09:42.776749","0"
"178","X-Factor","7","Reign of X","","2021","X-Factor-2020","https://readcomiconline.li/Comic/X-Factor-2020/Issue-7?quality=hq","27","done","2026-03-09T20:09:26.033885","0"
"179","X-Factor","8","Reign of X","","2021","X-Factor-2020","https://readcomiconline.li/Comic/X-Factor-2020/Issue-8?quality=hq","25","done","2026-03-09T20:09:25.923752","0"
"180","S.W.O.R.D.","2","Reign of X","","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-2?quality=hq","27","done","2026-03-09T20:09:59.144740","0"
"181","King in Black: Marauders","1","Reign of X","","2021","King-in-Black-Marauders","https://readcomiconline.li/Comic/King-In-Black-One-Shots/Marauders?quality=hq","24","done","2026-03-09T20:09:23.928673","0"
"182","S.W.O.R.D.","3","Reign of X","","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-3?quality=hq","26","done","2026-03-09T20:10:42.203084","0"
"183","S.W.O.R.D.","4","Reign of X","","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-4?quality=hq","27","done","2026-03-09T20:09:26.643296","0"
"184","Marvel Voices: Legacy","1","Reign of X","","2021","Marvel-Voices-Legacy","https://readcomiconline.li/Comic/Marvel-s-Voices-Legacy/Full?quality=hq","26","done","2026-03-09T20:09:25.722303","0"
"185","S.W.O.R.D.","5","Reign of X","","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-5?quality=hq","26","done","2026-03-09T20:10:08.558722","0"
"186","X-Men: Curse of the Man-Thing","1","Reign of X","","2021","X-Men-Curse-of-the-Man-Thing","https://readcomiconline.li/Comic/Curse-Of-The-Man-Thing/X-Men?quality=hq","26","done","2026-03-09T20:09:26.751867","0"
"187","New Mutants","16","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-16?quality=hq","25","done","2026-03-09T20:09:39.323700","0"
"188","New Mutants","17","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-17?quality=hq","26","done","2026-03-09T20:09:47.891645","0"
"189","X-Men","17","Reign of X","","2021","X-Men-2019","https://readcomiconline.li/Comic/X-Men-2019/Issue-17?quality=hq","25","done","2026-03-09T20:09:48.098322","0"
"190","Children of the Atom","1","Reign of X","","2021","Children-of-the-Atom","https://readcomiconline.li/Comic/Children-of-the-Atom/Issue-1?quality=hq","23","done","2026-03-09T20:09:44.959829","0"
"191","Children of the Atom","2","Reign of X","","2021","Children-of-the-Atom","https://readcomiconline.li/Comic/Children-of-the-Atom/Issue-2?quality=hq","25","done","2026-03-09T20:09:50.157595","0"
"192","Children of the Atom","3","Reign of X","","2021","Children-of-the-Atom","https://readcomiconline.li/Comic/Children-of-the-Atom/Issue-3?quality=hq","24","done","2026-03-09T20:09:52.347405","0"
"193","Marauders","18","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-18?quality=hq","26","done","2026-03-09T20:10:07.793777","0"
"194","Marauders","19","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-19?quality=hq","35","done","2026-03-09T20:10:19.781848","0"
"195","Marvel Voices: Pride","1","Reign of X","","2021","Marvel-Voices-Pride","https://readcomiconline.li/Comic/Marvel-s-Voices-Pride-2022/Full?quality=hq","34","done","2026-03-09T20:10:10.951837","0"
"196","X-Force","17","Reign of X","","2021","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-17?quality=hq","26","done","2026-03-09T20:10:04.242423","0"
"197","X-Force","18","Reign of X","","2021","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-18?quality=hq","25","done","2026-03-09T20:10:59.983913","0"
"198","X-Force","19","Reign of X","","2021","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-19?quality=hq","26","done","2026-03-09T20:10:09.336276","0"
"199","Cable","9","Reign of X","","2021","Cable-2020","https://readcomiconline.li/Comic/Cable-2020/Issue-9?quality=hq","26","done","2026-03-09T20:10:08.557722","0"
"200","Cable","10","Reign of X","","2021","Cable-2020","https://readcomiconline.li/Comic/Cable-2020/Issue-10?quality=hq","25","done","2026-03-09T20:10:08.228909","0"
"201","Cable","11","Reign of X","","2021","Cable-2020","https://readcomiconline.li/Comic/Cable-2020/Issue-11?quality=hq","26","done","2026-03-09T20:10:20.060213","0"
"202","Cable","12","Reign of X","","2021","Cable-2020","https://readcomiconline.li/Comic/Cable-2020/Issue-12?quality=hq","26","done","2026-03-09T20:10:10.749731","0"
"203","Wolverine","11","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-11?quality=hq","26","done","2026-03-09T20:10:09.991066","0"
"204","Wolverine","12","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-12?quality=hq","26","done","2026-03-09T20:10:17.554590","0"
"205","X-Men","18","Reign of X","","2021","X-Men-2019","https://readcomiconline.li/Comic/X-Men-2019/Issue-18?quality=hq","34","done","2026-03-09T20:10:34.731519","0"
"206","X-Men","19","Reign of X","","2021","X-Men-2019","https://readcomiconline.li/Comic/X-Men-2019/Issue-19?quality=hq","25","done","2026-03-09T20:10:44.552316","0"
"207","X-Men","20","Reign of X","","2021","X-Men-2019","https://readcomiconline.li/Comic/X-Men-2019/Issue-20?quality=hq","27","done","2026-03-09T20:10:44.693952","0"
"208","X-Corp","1","Reign of X","","2021","X-Corp","https://readcomiconline.li/Comic/X-Corp/Issue-1?quality=hq","26","done","2026-03-09T20:10:26.617054","0"
"209","New Mutants","18","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-18?quality=hq","26","done","2026-03-09T20:10:29.424770","0"
"210","Children of the Atom","4","Reign of X","","2021","Children-of-the-Atom","https://readcomiconline.li/Comic/Children-of-the-Atom/Issue-4?quality=hq","27","done","2026-03-09T20:10:42.525448","0"
"211","Children of the Atom","5","Reign of X","","2021","Children-of-the-Atom","https://readcomiconline.li/Comic/Children-of-the-Atom/Issue-5?quality=hq","26","done","2026-03-09T20:10:45.898423","0"
"212","X-Factor","9","Reign of X","","2021","X-Factor-2020","https://readcomiconline.li/Comic/X-Factor-2020/Issue-9?quality=hq","25","done","2026-03-09T20:10:45.960539","0"
"213","Way of X","1","Reign of X","","2021","Way-of-X","https://readcomiconline.li/Comic/Way-of-X/Issue-1?quality=hq","25","done","2026-03-09T20:10:45.507161","0"
"214","Way of X","2","Reign of X","","2021","Way-of-X","https://readcomiconline.li/Comic/Way-of-X/Issue-2?quality=hq","34","done","2026-03-09T22:38:35.226977","0"
"215","Marauders","20","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-20?quality=hq","26","done","2026-03-09T20:10:45.866375","0"
"216","Marauders","21","Reign of X","Hellfire Gala 2021","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-21?quality=hq","26","done","2026-03-09T20:10:57.636595","0"
"217","X-Force","20","Reign of X","Hellfire Gala 2021","2021","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-20?quality=hq","26","done","2026-03-09T20:11:31.177574","0"
"218","Hellions","12","Reign of X","Hellfire Gala 2021","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-12?quality=hq","36","done","2026-03-09T20:10:59.999186","0"
"219","X-Corp","2","Reign of X","Hellfire Gala 2021","2021","X-Corp","https://readcomiconline.li/Comic/X-Corp/Issue-2?quality=hq","25","done","2026-03-09T20:10:48.913999","0"
"220","X-Men","21","Reign of X","Hellfire Gala 2021","2021","X-Men-2019","https://readcomiconline.li/Comic/X-Men-2019/Issue-21?quality=hq","24","done","2026-03-09T20:11:01.054949","0"
"221","Excalibur","21","Reign of X","Hellfire Gala 2021","2021","Excalibur-2019","https://readcomiconline.li/Comic/Excalibur-2019/Issue-21?quality=hq","24","done","2026-03-09T20:10:52.628210","0"
"222","Planet-Size X-Men","1","Reign of X","Hellfire Gala 2021","2021","Planet-Size-X-Men","https://readcomiconline.li/Comic/Planet-Size-X-Men/Issue-1?quality=hq","23","done","2026-03-09T20:10:49.384390","0"
"223","Wolverine","13","Reign of X","Hellfire Gala 2021","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-13?quality=hq","26","done","2026-03-09T20:11:03.635421","0"
"224","New Mutants","19","Reign of X","Hellfire Gala 2021","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-19?quality=hq","28","done","2026-03-09T20:11:03.905994","0"
"225","Children of the Atom","6","Reign of X","Hellfire Gala 2021","2021","Children-of-the-Atom","https://readcomiconline.li/Comic/Children-of-the-Atom/Issue-6?quality=hq","25","done","2026-03-09T20:11:07.294407","0"
"226","Marvel Voices: Identity","1","Reign of X","","2021","Marvel-Voices-Identity","https://readcomiconline.li/Comic/Marvel-s-Voices-Identity/Full?quality=hq","26","done","2026-03-09T22:38:30.930118","0"
"227","S.W.O.R.D.","6","Reign of X","Hellfire Gala 2021","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-6?quality=hq","26","done","2026-03-09T22:38:24.051471","0"
"228","Way of X","3","Reign of X","Hellfire Gala 2021","2021","Way-of-X","https://readcomiconline.li/Comic/Way-of-X/Issue-3?quality=hq","33","done","2026-03-09T22:38:32.302721","0"
"229","X-Factor","10","Reign of X","Hellfire Gala 2021","2021","X-Factor-2020","https://readcomiconline.li/Comic/X-Factor-2020/Issue-10?quality=hq","26","done","2026-03-09T22:38:27.400484","0"
"230","New Mutants","20","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-20?quality=hq","25","done","2026-03-09T22:38:30.631807","0"
"231","New Mutants","21","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-21?quality=hq","26","done","2026-03-09T22:38:26.183913","0"
"232","New Mutants","22","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-22?quality=hq","26","done","2026-03-09T20:11:26.093235","0"
"233","New Mutants","23","Reign of X","","2021","New-Mutants-2019","https://readcomiconline.li/Comic/New-Mutants-2019/Issue-23?quality=hq","33","done","2026-03-09T20:11:28.569502","0"
"234","Marauders","22","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-22?quality=hq","26","done","2026-03-09T20:11:27.047768","0"
"235","S.W.O.R.D.","7","Reign of X","","2021","S-W-O-R-D-2020","https://readcomiconline.li/Comic/S-W-O-R-D-2020/Issue-7?quality=hq","26","done","2026-03-09T20:11:26.356649","0"
"236","Cable: Reloaded","1","Reign of X","","2021","Cable-Reloaded","https://readcomiconline.li/Comic/Cable-Reloaded/Full?quality=hq","26","done","2026-03-09T20:11:27.473437","0"
"237","Wolverine","14","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-14?quality=hq","51","done","2026-03-09T20:12:02.792459","0"
"238","Wolverine","15","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-15?quality=hq","48","done","2026-03-09T20:11:48.956658","0"
"239","Wolverine","16","Reign of X","","2021","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-16?quality=hq","47","done","2026-03-09T20:11:48.447297","0"
"240","Marauders","23","Reign of X","","2021","Marauders","https://readcomiconline.li/Comic/Marauders/Issue-23?quality=hq","52","done","2026-03-09T20:12:04.942293","0"
"241","X-Men (2021)","1","Reign of X","","2021","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-1?quality=hq","39","done","2026-03-09T20:12:00.819133","0"
"242","X-Men: The Trial of Magneto","1","Reign of X","","2021","X-Men-The-Trial-of-Magneto","https://readcomiconline.li/Comic/X-Men-The-Trial-of-Magneto/Issue-1?quality=hq","40","done","2026-03-09T20:12:02.915745","0"
"243","X-Men: The Trial of Magneto","2","Reign of X","","2021","X-Men-The-Trial-of-Magneto","https://readcomiconline.li/Comic/X-Men-The-Trial-of-Magneto/Issue-2?quality=hq","26","done","2026-03-09T20:11:45.723236","0"
"244","X-Men: The Trial of Magneto","3","Reign of X","","2021","X-Men-The-Trial-of-Magneto","https://readcomiconline.li/Comic/X-Men-The-Trial-of-Magneto/Issue-3?quality=hq","26","done","2026-03-09T20:11:59.070422","0"
"245","X-Men: The Trial of Magneto","4","Reign of X","","2021","X-Men-The-Trial-of-Magneto","https://readcomiconline.li/Comic/X-Men-The-Trial-of-Magneto/Issue-4?quality=hq","25","done","2026-03-09T20:11:56.109495","0"
"246","X-Men: The Trial of Magneto","5","Reign of X","","2021","X-Men-The-Trial-of-Magneto","https://readcomiconline.li/Comic/X-Men-The-Trial-of-Magneto/Issue-5?quality=hq","26","done","2026-03-09T20:11:59.645721","0"
"247","Hellions","13","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-13?quality=hq","26","done","2026-03-09T20:11:59.181681","0"
"248","Hellions","14","Reign of X","","2021","Hellions","https://readcomiconline.li/Comic/Hellions/Issue-14?quality=hq","26","done","2026-03-09T20:12:02.225545","0"
